epoch,recall,f1,precision,noise,accuracy,mIOU,loss
29,0.8369393626861248,0.8602318882823909,0.8848580294599642,0.11514197054003275,0.9851063112669352,0.8655023318203658,0.08837541937828064
30,0.8379892373154576,0.8604762885965037,0.8842034880619632,0.11579651193803377,0.9851179324121917,0.8656050274439352,0.0887157991528511
31,0.8401947970070907,0.8610566780930361,0.8829809414640584,0.11701905853593861,0.9851508482599056,0.8659566988502642,0.08922094851732254
32,0.8379004741189127,0.8606092958275559,0.8845833289375098,0.11541667106248713,0.9851359918650694,0.8657407506615614,0.08825886249542236
33,0.8385697251074319,0.8608385286596001,0.8843223349215356,0.11567766507846143,0.9851525383156562,0.8658635783687471,0.08852507919073105
34,0.8390673280602484,0.8610112330934278,0.8841337587843711,0.11586624121562596,0.985165141302825,0.8659284091510583,0.08837694674730301
35,0.8388533558513587,0.8609300639673967,0.8842002081280192,0.11579979187197768,0.9851588639528941,0.865914675166817,0.08777372539043427
36,0.8384139486366743,0.8608556282453315,0.8845317451187149,0.11546825488128201,0.9851574153336793,0.8658593312841207,0.08798471093177795
37,0.8383563407342809,0.8608263535892665,0.8845340530301946,0.11546594696980234,0.9851548078190927,0.8658364153011529,0.08757002651691437
38,0.8381397232645669,0.8607603139871038,0.8846357996790405,0.11536420032095643,0.9851504619614483,0.8658232435949487,0.08833321928977966
39,0.8387772311231959,0.8608843968676367,0.8841884500759213,0.11581154992407568,0.9851545502867879,0.8658751928402098,0.08791931718587875
40,0.8388936225994601,0.8609354214605502,0.8841667756059424,0.1158332243940546,0.9851588156655869,0.8658621950137675,0.08874054998159409
41,0.8389735682599244,0.8609848743367182,0.8841822863637083,0.11581771363628866,0.9851635317259195,0.8658918246117633,0.08828333020210266
42,0.8388415991365844,0.8609128039019309,0.8841768589167847,0.11582314108321234,0.9851569324606078,0.8658691666305561,0.08838807046413422
43,0.8379442678814464,0.8606911721513179,0.8847075259567622,0.11529247404323476,0.9851453596026585,0.8657751990400341,0.08842846751213074
44,0.8390643888815549,0.8609813405855292,0.8840739848390884,0.11592601516090856,0.9851614875632498,0.8658787243398628,0.08806359022855759
45,0.8386596639754542,0.8608730625970029,0.8842952104127714,0.1157047895872256,0.9851552263090881,0.8658748190339107,0.08848529309034348
46,0.838688467926651,0.8608887337809032,0.8842962580062921,0.11570374199370494,0.9851566588325338,0.865852993368646,0.08874902874231339
47,0.8389365346083858,0.8609307688003185,0.8841092987303878,0.11589070126960915,0.9851574797167556,0.8658754831940841,0.08795143663883209
48,0.8385097658620837,0.8608643805530494,0.8844435984376267,0.11555640156237032,0.9851568036944554,0.8658599425410072,0.08825976401567459
49,0.8389832675496132,0.8609328938411305,0.8840618850318943,0.1159381149681026,0.9851569163648387,0.8658963794048725,0.08787988871335983
50,0.8386799443084397,0.8608797248149744,0.884286722791783,0.115713277208214,0.9851556930863906,0.8658837646810912,0.08823948353528976
51,0.8384127729651968,0.8608325990413555,0.8844844281816692,0.11551557181832776,0.985154582478326,0.8658336684865098,0.08842957764863968
52,0.8385115293692998,0.8608790498606329,0.8844726046593506,0.11552739534064635,0.9851585903248202,0.8658357222552421,0.08874320238828659
53,0.8385894176046786,0.8608865372828611,0.8844017643758478,0.11559823562414916,0.9851581396432867,0.8658515507750456,0.08806197345256805
54,0.8374187427310413,0.8606220429162722,0.885147836914474,0.11485216308552303,0.985146116103804,0.8657156340026917,0.08817844092845917
55,0.838590593276156,0.8608756656329977,0.8843775097538442,0.11562249024615275,0.9851567715029173,0.8658501532422922,0.08827514946460724
56,0.8382387735865392,0.8607616166628336,0.8845282328348183,0.11547176716517864,0.985148868480312,0.8658111602410538,0.08876538276672363
57,0.8385885358510706,0.8608662805902249,0.8843599892009784,0.11564001079901856,0.9851556447990835,0.8658849700862461,0.0883244127035141
58,0.838571488614648,0.8608756644601983,0.884398756111258,0.11560124388873906,0.9851571095140673,0.8658394257340644,0.08822579681873322
59,0.8391587365176175,0.8609914225705997,0.8839905231407117,0.11600947685928525,0.9851610690732544,0.8658883341657505,0.08793138712644577
60,0.8390546895918661,0.8609812553209139,0.8840845730807296,0.11591542691926736,0.9851616485209403,0.865888802163925,0.08866415172815323
61,0.8392175200914883,0.8610166824696256,0.8839785488193279,0.11602145118066906,0.9851631615232314,0.8658840343967397,0.08812388777732849
62,0.8385221104125966,0.8608447137049747,0.8843883491534014,0.1156116508465956,0.9851541478925615,0.8658350700210875,0.0885055661201477
63,0.8383369421549035,0.860805525824507,0.8845116658986334,0.11548833410136355,0.9851525705071943,0.8658251355424829,0.08778498321771622
64,0.8382781585810326,0.860777119521256,0.8845171210487833,0.11548287895121369,0.9851500917587601,0.8658155412827144,0.08817247301340103
65,0.8379242814663304,0.8607391147662496,0.884831128507077,0.11516887149291992,0.9851516530483583,0.8657874845738753,0.08835918456315994
66,0.838642028903293,0.8609030117474524,0.8843780248881142,0.11562197511188274,0.9851592502513514,0.8658522291251303,0.08861187100410461
67,0.8388436565616699,0.8608942701158112,0.884135476236204,0.11586452376379293,0.985154598574095,0.8658750546459771,0.08794191479682922
68,0.838437755984092,0.8608438321544988,0.8844803423043506,0.11551965769564643,0.9851555321287001,0.8658571732348391,0.08825493603944778
69,0.8382399492580166,0.8607690589606799,0.8845426417369551,0.1154573582630419,0.985149769843379,0.8658130392990995,0.0888121947646141
70,0.8390170681045889,0.8609290188012773,0.8840161864382345,0.11598381356176239,0.9851558379483121,0.8658795249692676,0.08862659335136414
71,0.8382910909672843,0.8608143005449731,0.8845812444871182,0.11541875551287885,0.9851544698079426,0.8658271608459472,0.08827709406614304
72,0.8377473429089791,0.8606771522550136,0.8848975093332064,0.1151024906667905,0.9851471140414853,0.8657533637067444,0.08834151178598404
73,0.8392692496364946,0.8609861540294372,0.8838568151061856,0.11614318489381134,0.9851584615586678,0.8659132068070206,0.08822552859783173
74,0.8383872021105631,0.8608197228654793,0.884485700092959,0.115514299907038,0.9851534396787232,0.8658208892458528,0.08843468874692917
75,0.8384521579596903,0.8608565407407633,0.8844911472595917,0.11550885274040526,0.9851568519817625,0.8658407972834872,0.0881137102842331
76,0.8375001579808524,0.8606118692075816,0.8850353758091496,0.11496462419084733,0.985143412014603,0.8657481290004361,0.0885961726307869
77,0.8382869761171132,0.8608090359171267,0.8845747076242826,0.11542529237571439,0.9851538903602567,0.8658338448624681,0.08855301886796951
78,0.8385876540974625,0.8608677131278963,0.8843639934399596,0.1156360065600373,0.9851558379483121,0.8658392623146564,0.08833721280097961
79,0.8393156886598526,0.8610523580620933,0.8839448474911079,0.11605515250888905,0.9851658495166633,0.8659225738700109,0.08769642561674118
80,0.8384236479263629,0.8608576634362238,0.884525246962616,0.11547475303738094,0.9851574958125247,0.8658361910629412,0.0878741666674614
81,0.8383037294356664,0.8608240309653141,0.8845877220215381,0.11541227797845881,0.9851554516498549,0.8658171667830822,0.08829998970031738
82,0.8385112354514305,0.8608516022377907,0.8844149881530335,0.11558501184696347,0.98515519411755,0.8658773763191554,0.08837296813726425
83,0.8385744277933416,0.860855044520726,0.8843519639550478,0.1156480360449492,0.9851545019994807,0.8658519686351203,0.08889443427324295
84,0.8388912712565053,0.8609258668579659,0.8841492333232011,0.11585076667679595,0.9851576728659842,0.8658817658264841,0.087582528591156
85,0.8385321036201546,0.860854063798917,0.8843969698688728,0.1156030301311241,0.9851551297344737,0.8658553289185866,0.08787950128316879
86,0.839179898604211,0.860970684346593,0.8839233222366292,0.11607667776336777,0.9851581235475176,0.865876287373695,0.08839105069637299
87,0.8388069168280007,0.860912527620855,0.8842148117371794,0.1157851882628175,0.9851575119082937,0.8658690332936879,0.08777287602424622
88,0.8389832675496132,0.8609226372458048,0.8840402551329294,0.11595974486706759,0.9851556447990835,0.865862641412002,0.08867555111646652
89,0.8380935781590783,0.8607335785870561,0.884630729482073,0.11536927051792398,0.9851479671172451,0.8658048501663183,0.08777842670679092
90,0.8380985747628573,0.8607640434206358,0.8846895241369163,0.1153104758630807,0.9851516530483583,0.8658120003150228,0.08828908205032349
91,0.8387807581376282,0.8608694487385564,0.884152994967953,0.115847005032044,0.9851526348902705,0.8658318686906644,0.08905737102031708
92,0.8385579683926577,0.8608519141472041,0.8843636627395134,0.11563633726048356,0.9851544054248664,0.8658207015987454,0.08823088556528091
93,0.8390132471722872,0.8609419756455311,0.8840477511100183,0.11595224888997865,0.9851575119082937,0.8658975075417138,0.08889511972665787
94,0.8391405136097175,0.86097376410848,0.8839735162492225,0.11602648375077447,0.9851592019640443,0.8658951232810052,0.08805343508720398
95,0.8384906612005757,0.8608612618351347,0.8844582704487114,0.1155417295512856,0.9851567554071482,0.8658667150085733,0.08753865212202072
96,0.8385594379820045,0.8608673194967842,0.8843945454111451,0.11560545458885185,0.9851562886298456,0.8658753475036853,0.08774656057357788
97,0.8381338449071798,0.8607451834076314,0.8846103853600205,0.11538961463997655,0.9851486914268525,0.86580859290238,0.08834896236658096
98,0.8378023055505484,0.8607060697540041,0.8848973236058046,0.11510267639419232,0.9851497215560718,0.8657887908775987,0.08833585679531097
99,0.8380935781590783,0.8607378656225767,0.8846397863056256,0.1153602136943714,0.9851484982776239,0.8658002619810259,0.0880448967218399
100,0.8383971953181211,0.860828684545196,0.8844935001469743,0.11550649985302272,0.9851543732333282,0.8658350644274759,0.0876535028219223
